sample	species_sylph	species_miniphy	filename_in_tar_xz	tar_xz	tar_xz_url	tar_xz_md5	tar_xz_size_MB
SAMEA12379814	Mycobacterium branderi	mycobacterium_branderi	atb.assembly.r0.2.batch.122/SAMEA12379814.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00013337	Mycobacterium branderi	mycobacterium_branderi	atb.assembly.r0.2.batch.122/SAMD00013337.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA12379815	Mycobacterium branderi	mycobacterium_branderi	atb.assembly.r0.2.batch.122/SAMEA12379815.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153181	Mycobacterium branderi	mycobacterium_branderi	atb.assembly.r0.2.batch.122/SAMD00153181.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00041172	Mycobacterium brisbanense	mycobacterium_brisbanense	atb.assembly.r0.2.batch.122/SAMD00041172.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN28463014	Mycobacterium brisbanense	mycobacterium_brisbanense	atb.assembly.r0.2.batch.122/SAMN28463014.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA13847277	Mycobacterium brumae	mycobacterium_brumae	atb.assembly.r0.2.batch.122/SAMEA13847277.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA13847279	Mycobacterium brumae	mycobacterium_brumae	atb.assembly.r0.2.batch.122/SAMEA13847279.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA13847278	Mycobacterium brumae	mycobacterium_brumae	atb.assembly.r0.2.batch.122/SAMEA13847278.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN14332787	Mycobacterium canariasense	mycobacterium_canariasense	atb.assembly.r0.2.batch.122/SAMN14332787.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00041173	Mycobacterium canariasense	mycobacterium_canariasense	atb.assembly.r0.2.batch.122/SAMD00041173.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN14332790	Mycobacterium canariasense	mycobacterium_canariasense	atb.assembly.r0.2.batch.122/SAMN14332790.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN14332788	Mycobacterium canariasense	mycobacterium_canariasense	atb.assembly.r0.2.batch.122/SAMN14332788.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN14332791	Mycobacterium canariasense	mycobacterium_canariasense	atb.assembly.r0.2.batch.122/SAMN14332791.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA5609514	Mycobacterium celatum	mycobacterium_celatum	atb.assembly.r0.2.batch.122/SAMEA5609514.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05276490	Mycobacterium celatum	mycobacterium_celatum	atb.assembly.r0.2.batch.122/SAMN05276490.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153212	Mycobacterium celeriflavum	mycobacterium_celeriflavum	atb.assembly.r0.2.batch.122/SAMD00153212.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04692011	Mycobacterium celeriflavum	mycobacterium_celeriflavum	atb.assembly.r0.2.batch.122/SAMN04692011.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05898003	Mycobacterium chelonae	mycobacterium_chelonae	atb.assembly.r0.2.batch.122/SAMN05898003.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05898001	Mycobacterium chelonae	mycobacterium_chelonae	atb.assembly.r0.2.batch.122/SAMN05898001.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05186771	Mycobacterium chelonae	mycobacterium_chelonae	atb.assembly.r0.2.batch.122/SAMN05186771.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07660029	Mycobacterium chelonae	mycobacterium_chelonae	atb.assembly.r0.2.batch.122/SAMN07660029.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA2159484	Mycobacterium chelonae	mycobacterium_chelonae	atb.assembly.r0.2.batch.122/SAMEA2159484.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN14908252	Mycobacterium chelonae_A	mycobacterium_chelonaea	atb.assembly.r0.2.batch.122/SAMN14908252.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153176	Mycobacterium chitae	mycobacterium_chitae	atb.assembly.r0.2.batch.122/SAMD00153176.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00026532	Mycobacterium chlorophenolicum	mycobacterium_chlorophenolicum	atb.assembly.r0.2.batch.122/SAMD00026532.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00046518	Mycobacterium chlorophenolicum	mycobacterium_chlorophenolicum	atb.assembly.r0.2.batch.122/SAMD00046518.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN12611885	Mycobacterium chlorophenolicum	mycobacterium_chlorophenolicum	atb.assembly.r0.2.batch.122/SAMN12611885.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00026919	Mycobacterium chlorophenolicum	mycobacterium_chlorophenolicum	atb.assembly.r0.2.batch.122/SAMD00026919.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN12611882	Mycobacterium chlorophenolicum	mycobacterium_chlorophenolicum	atb.assembly.r0.2.batch.122/SAMN12611882.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07660340	Mycobacterium colombiense	mycobacterium_colombiense	atb.assembly.r0.2.batch.122/SAMN07660340.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07659721	Mycobacterium colombiense	mycobacterium_colombiense	atb.assembly.r0.2.batch.122/SAMN07659721.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07658569	Mycobacterium colombiense	mycobacterium_colombiense	atb.assembly.r0.2.batch.122/SAMN07658569.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05710304	Mycobacterium colombiense	mycobacterium_colombiense	atb.assembly.r0.2.batch.122/SAMN05710304.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07660422	Mycobacterium colombiense	mycobacterium_colombiense	atb.assembly.r0.2.batch.122/SAMN07660422.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04691980	Mycobacterium colombiense_A	mycobacterium_colombiensea	atb.assembly.r0.2.batch.122/SAMN04691980.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN10448963	Mycobacterium colombiense_A	mycobacterium_colombiensea	atb.assembly.r0.2.batch.122/SAMN10448963.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634277	Mycobacterium colombiense_B	mycobacterium_colombienseb	atb.assembly.r0.2.batch.122/SAMN04634277.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634161	Mycobacterium colombiense_B	mycobacterium_colombienseb	atb.assembly.r0.2.batch.122/SAMN04634161.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634275	Mycobacterium colombiense_B	mycobacterium_colombienseb	atb.assembly.r0.2.batch.122/SAMN04634275.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634276	Mycobacterium colombiense_B	mycobacterium_colombienseb	atb.assembly.r0.2.batch.122/SAMN04634276.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634223	Mycobacterium colombiense_B	mycobacterium_colombienseb	atb.assembly.r0.2.batch.122/SAMN04634223.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634246	Mycobacterium colombiense_C	mycobacterium_colombiensec	atb.assembly.r0.2.batch.122/SAMN04634246.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153189	Mycobacterium confluentis	mycobacterium_confluentis	atb.assembly.r0.2.batch.122/SAMD00153189.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153191	Mycobacterium conspicuum	mycobacterium_conspicuum	atb.assembly.r0.2.batch.122/SAMD00153191.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153177	Mycobacterium cookii	mycobacterium_cookii	atb.assembly.r0.2.batch.122/SAMD00153177.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA104555739	Mycobacterium diernhoferi	mycobacterium_diernhoferi	atb.assembly.r0.2.batch.122/SAMEA104555739.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA4809115	Mycobacterium diernhoferi	mycobacterium_diernhoferi	atb.assembly.r0.2.batch.122/SAMEA4809115.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA104555713	Mycobacterium diernhoferi	mycobacterium_diernhoferi	atb.assembly.r0.2.batch.122/SAMEA104555713.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN20254259	Mycobacterium diernhoferi	mycobacterium_diernhoferi	atb.assembly.r0.2.batch.122/SAMN20254259.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA104555695	Mycobacterium diernhoferi	mycobacterium_diernhoferi	atb.assembly.r0.2.batch.122/SAMEA104555695.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153178	Mycobacterium doricum	mycobacterium_doricum	atb.assembly.r0.2.batch.122/SAMD00153178.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153169	Mycobacterium duvalii	mycobacterium_duvalii	atb.assembly.r0.2.batch.122/SAMD00153169.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA9581560	Mycobacterium elephantis	mycobacterium_elephantis	atb.assembly.r0.2.batch.122/SAMEA9581560.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04691997	Mycobacterium elephantis	mycobacterium_elephantis	atb.assembly.r0.2.batch.122/SAMN04691997.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA9977505	Mycobacterium elephantis	mycobacterium_elephantis	atb.assembly.r0.2.batch.122/SAMEA9977505.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04696136	Mycobacterium elephantis	mycobacterium_elephantis	atb.assembly.r0.2.batch.122/SAMN04696136.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07658276	Mycobacterium europaeum	mycobacterium_europaeum	atb.assembly.r0.2.batch.122/SAMN07658276.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07658811	Mycobacterium europaeum	mycobacterium_europaeum	atb.assembly.r0.2.batch.122/SAMN07658811.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07658638	Mycobacterium europaeum	mycobacterium_europaeum	atb.assembly.r0.2.batch.122/SAMN07658638.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634157	Mycobacterium europaeum_A	mycobacterium_europaeuma	atb.assembly.r0.2.batch.122/SAMN04634157.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA4823092	Mycobacterium europaeum_A	mycobacterium_europaeuma	atb.assembly.r0.2.batch.122/SAMEA4823092.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA5164925	Mycobacterium europaeum_A	mycobacterium_europaeuma	atb.assembly.r0.2.batch.122/SAMEA5164925.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA5609573	Mycobacterium europaeum_A	mycobacterium_europaeuma	atb.assembly.r0.2.batch.122/SAMEA5609573.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04634155	Mycobacterium europaeum_A	mycobacterium_europaeuma	atb.assembly.r0.2.batch.122/SAMN04634155.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153171	Mycobacterium fallax	mycobacterium_fallax	atb.assembly.r0.2.batch.122/SAMD00153171.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04691977	Mycobacterium flavescens	mycobacterium_flavescens	atb.assembly.r0.2.batch.122/SAMN04691977.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN04696151	Mycobacterium flavescens	mycobacterium_flavescens	atb.assembly.r0.2.batch.122/SAMN04696151.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00003801	Mycobacterium flavescens	mycobacterium_flavescens	atb.assembly.r0.2.batch.122/SAMD00003801.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153192	Mycobacterium florentinum	mycobacterium_florentinum	atb.assembly.r0.2.batch.122/SAMD00153192.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN02799620	Mycobacterium fluoranthenivorans	mycobacterium_fluoranthenivorans	atb.assembly.r0.2.batch.122/SAMN02799620.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN15768556	Mycobacterium fortuitum	mycobacterium_fortuitum	atb.assembly.r0.2.batch.122/SAMN15768556.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05276329	Mycobacterium fortuitum	mycobacterium_fortuitum	atb.assembly.r0.2.batch.122/SAMN05276329.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA7526025	Mycobacterium fortuitum	mycobacterium_fortuitum	atb.assembly.r0.2.batch.122/SAMEA7526025.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN18821651	Mycobacterium fortuitum	mycobacterium_fortuitum	atb.assembly.r0.2.batch.122/SAMN18821651.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05276340	Mycobacterium fortuitum	mycobacterium_fortuitum	atb.assembly.r0.2.batch.122/SAMN05276340.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA1556734	Mycobacterium fragae	mycobacterium_fragae	atb.assembly.r0.2.batch.122/SAMEA1556734.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA1569193	Mycobacterium fragae	mycobacterium_fragae	atb.assembly.r0.2.batch.122/SAMEA1569193.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMEA1485475	Mycobacterium fragae	mycobacterium_fragae	atb.assembly.r0.2.batch.122/SAMEA1485475.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07660166	Mycobacterium franklinii	mycobacterium_franklinii	atb.assembly.r0.2.batch.122/SAMN07660166.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07659592	Mycobacterium franklinii	mycobacterium_franklinii	atb.assembly.r0.2.batch.122/SAMN07659592.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07658897	Mycobacterium franklinii	mycobacterium_franklinii	atb.assembly.r0.2.batch.122/SAMN07658897.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN05897992	Mycobacterium franklinii	mycobacterium_franklinii	atb.assembly.r0.2.batch.122/SAMN05897992.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN07659822	Mycobacterium franklinii	mycobacterium_franklinii	atb.assembly.r0.2.batch.122/SAMN07659822.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153182	Mycobacterium gadium	mycobacterium_gadium	atb.assembly.r0.2.batch.122/SAMD00153182.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMD00153170	Mycobacterium gallinarum	mycobacterium_gallinarum	atb.assembly.r0.2.batch.122/SAMD00153170.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN16069846	Mycobacterium gastri	mycobacterium_gastri	atb.assembly.r0.2.batch.122/SAMN16069846.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN06053495	Mycobacterium genavense	mycobacterium_genavense	atb.assembly.r0.2.batch.122/SAMN06053495.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN06053527	Mycobacterium genavense	mycobacterium_genavense	atb.assembly.r0.2.batch.122/SAMN06053527.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN06053508	Mycobacterium genavense	mycobacterium_genavense	atb.assembly.r0.2.batch.122/SAMN06053508.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN06053496	Mycobacterium genavense	mycobacterium_genavense	atb.assembly.r0.2.batch.122/SAMN06053496.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
SAMN06053506	Mycobacterium genavense	mycobacterium_genavense	atb.assembly.r0.2.batch.122/SAMN06053506.fa	atb.assembly.r0.2.batch.122.tar.xz	https://osf.io/download/667170ad65e1de5eb9893b76/	576aae4ee6553d333924cc65153e8bea	334.68
